image_path,labels
data\data_classification\Potato_late_blight\image (154).JPG,44
data\data_classification\Potato_late_blight\image (521).JPG,44
data\data_classification\Potato_late_blight\image (937).JPG,44
data\data_classification\Potato_late_blight\image (2).JPG,44
data\data_classification\Potato_late_blight\image (787).JPG,44
data\data_classification\Potato_late_blight\image (712).JPG,44
data\data_classification\Potato_late_blight\image (636).JPG,44
data\data_classification\Potato_late_blight\image (45).JPG,44
data\data_classification\Potato_late_blight\image (837).JPG,44
data\data_classification\Potato_late_blight\image (613).JPG,44
data\data_classification\Potato_late_blight\image (222).JPG,44
data\data_classification\Potato_late_blight\image (998).JPG,44
data\data_classification\Potato_late_blight\image (728).JPG,44
data\data_classification\Potato_late_blight\image (713).JPG,44
data\data_classification\Potato_late_blight\image (95).JPG,44
data\data_classification\Potato_late_blight\image (862).JPG,44
data\data_classification\Potato_late_blight\image (531).JPG,44
data\data_classification\Potato_late_blight\image (904).JPG,44
data\data_classification\Potato_late_blight\image (652).JPG,44
data\data_classification\Potato_late_blight\image (683).JPG,44
data\data_classification\Potato_late_blight\image (612).JPG,44
data\data_classification\Potato_late_blight\image (155).JPG,44
data\data_classification\Potato_late_blight\image (464).JPG,44
data\data_classification\Potato_late_blight\image (239).JPG,44
data\data_classification\Potato_late_blight\image (210).JPG,44
data\data_classification\Potato_late_blight\image (845).JPG,44
data\data_classification\Potato_late_blight\image (83).JPG,44
data\data_classification\Potato_late_blight\image (942).JPG,44
data\data_classification\Potato_late_blight\image (764).JPG,44
data\data_classification\Potato_late_blight\image (103).JPG,44
data\data_classification\Potato_late_blight\image (736).JPG,44
data\data_classification\Potato_late_blight\image (97).JPG,44
data\data_classification\Potato_late_blight\image (295).JPG,44
data\data_classification\Potato_late_blight\image (16).JPG,44
data\data_classification\Potato_late_blight\image (170).JPG,44
data\data_classification\Potato_late_blight\image (327).JPG,44
data\data_classification\Potato_late_blight\image (734).JPG,44
data\data_classification\Potato_late_blight\image (478).JPG,44
data\data_classification\Potato_late_blight\image (303).JPG,44
data\data_classification\Potato_late_blight\image (828).JPG,44
data\data_classification\Potato_late_blight\image (820).JPG,44
data\data_classification\Potato_late_blight\image (928).JPG,44
data\data_classification\Potato_late_blight\image (498).JPG,44
data\data_classification\Potato_late_blight\image (615).JPG,44
data\data_classification\Potato_late_blight\image (437).JPG,44
data\data_classification\Potato_late_blight\image (380).JPG,44
data\data_classification\Potato_late_blight\image (176).JPG,44
data\data_classification\Potato_late_blight\image (135).JPG,44
data\data_classification\Raspberry_healthy\image (75).JPG,45
data\data_classification\Raspberry_healthy\image (117).JPG,45
data\data_classification\Raspberry_healthy\image (261).JPG,45
data\data_classification\Raspberry_healthy\image (146).JPG,45
data\data_classification\Raspberry_healthy\image (209).JPG,45
data\data_classification\Raspberry_healthy\image (118).JPG,45
data\data_classification\Raspberry_healthy\image (262).JPG,45
data\data_classification\Raspberry_healthy\image (27).JPG,45
data\data_classification\Raspberry_healthy\image (2).JPG,45
data\data_classification\Raspberry_healthy\image (240).JPG,45
data\data_classification\Raspberry_healthy\image (274).JPG,45
data\data_classification\Raspberry_healthy\image (64).JPG,45
data\data_classification\Raspberry_healthy\image (8).JPG,45
data\data_classification\Raspberry_healthy\image (310).JPG,45
data\data_classification\Raspberry_healthy\image (96).JPG,45
data\data_classification\Raspberry_healthy\image (291).JPG,45
data\data_classification\Raspberry_healthy\image (112).JPG,45
data\data_classification\Raspberry_healthy\image (126).JPG,45
data\data_classification\Raspberry_healthy\image (113).JPG,45
data\data_classification\Raspberry_healthy\image (222).JPG,45
data\data_classification\Soybean_healthy\image (1177).JPG,46
data\data_classification\Soybean_healthy\image (4989).JPG,46
data\data_classification\Soybean_healthy\image (3981).JPG,46
data\data_classification\Soybean_healthy\image (4701).JPG,46
data\data_classification\Soybean_healthy\image (4116).JPG,46
data\data_classification\Soybean_healthy\image (4621).JPG,46
data\data_classification\Soybean_healthy\image (2626).JPG,46
data\data_classification\Soybean_healthy\image (3338).JPG,46
data\data_classification\Soybean_healthy\image (2787).JPG,46
data\data_classification\Soybean_healthy\image (4468).JPG,46
data\data_classification\Soybean_healthy\image (2489).JPG,46
data\data_classification\Soybean_healthy\image (917).JPG,46
data\data_classification\Soybean_healthy\image (4767).JPG,46
data\data_classification\Soybean_healthy\image (4810).JPG,46
data\data_classification\Soybean_healthy\image (3586).JPG,46
data\data_classification\Soybean_healthy\image (2866).JPG,46
data\data_classification\Soybean_healthy\image (3350).JPG,46
data\data_classification\Soybean_healthy\image (4196).JPG,46
data\data_classification\Soybean_healthy\image (4871).JPG,46
data\data_classification\Soybean_healthy\image (2399).JPG,46
data\data_classification\Soybean_healthy\image (1461).JPG,46
data\data_classification\Soybean_healthy\image (3320).JPG,46
data\data_classification\Soybean_healthy\image (290).JPG,46
data\data_classification\Soybean_healthy\image (4445).JPG,46
data\data_classification\Soybean_healthy\image (751).JPG,46
data\data_classification\Soybean_healthy\image (1692).JPG,46
data\data_classification\Soybean_healthy\image (2716).JPG,46
data\data_classification\Soybean_healthy\image (2368).JPG,46
data\data_classification\Soybean_healthy\image (2388).JPG,46
data\data_classification\Soybean_healthy\image (1784).JPG,46
data\data_classification\Soybean_healthy\image (4211).JPG,46
data\data_classification\Soybean_healthy\image (907).JPG,46
data\data_classification\Soybean_healthy\image (3312).JPG,46
data\data_classification\Soybean_healthy\image (876).JPG,46
data\data_classification\Soybean_healthy\image (498).JPG,46
data\data_classification\Soybean_healthy\image (4899).JPG,46
data\data_classification\Soybean_healthy\image (3953).JPG,46
data\data_classification\Soybean_healthy\image (3949).JPG,46
data\data_classification\Soybean_healthy\image (4579).JPG,46
data\data_classification\Soybean_healthy\image (336).JPG,46
data\data_classification\Soybean_healthy\image (2282).JPG,46
data\data_classification\Soybean_healthy\image (33).JPG,46
data\data_classification\Soybean_healthy\image (3128).JPG,46
data\data_classification\Soybean_healthy\image (3719).JPG,46
data\data_classification\Soybean_healthy\image (1664).JPG,46
data\data_classification\Soybean_healthy\image (2333).JPG,46
data\data_classification\Soybean_healthy\image (1900).JPG,46
data\data_classification\Soybean_healthy\image (3325).JPG,46
data\data_classification\Soybean_healthy\image (2381).JPG,46
data\data_classification\Soybean_healthy\image (1718).JPG,46
data\data_classification\Soybean_healthy\image (3427).JPG,46
data\data_classification\Soybean_healthy\image (4288).JPG,46
data\data_classification\Soybean_healthy\image (5019).JPG,46
data\data_classification\Soybean_healthy\image (1532).JPG,46
data\data_classification\Soybean_healthy\image (847).JPG,46
data\data_classification\Soybean_healthy\image (3608).JPG,46
data\data_classification\Soybean_healthy\image (1489).JPG,46
data\data_classification\Soybean_healthy\image (1379).JPG,46
data\data_classification\Soybean_healthy\image (1716).JPG,46
data\data_classification\Soybean_healthy\image (3143).JPG,46
data\data_classification\Soybean_healthy\image (384).JPG,46
data\data_classification\Soybean_healthy\image (3343).JPG,46
data\data_classification\Soybean_healthy\image (1659).JPG,46
data\data_classification\Soybean_healthy\image (1929).JPG,46
data\data_classification\Soybean_healthy\image (2750).JPG,46
data\data_classification\Soybean_healthy\image (4953).JPG,46
data\data_classification\Soybean_healthy\image (3478).JPG,46
data\data_classification\Soybean_healthy\image (743).JPG,46
data\data_classification\Soybean_healthy\image (3162).JPG,46
data\data_classification\Soybean_healthy\image (1879).JPG,46
data\data_classification\Soybean_healthy\image (3119).JPG,46
data\data_classification\Soybean_healthy\image (4466).JPG,46
data\data_classification\Soybean_healthy\image (3918).JPG,46
data\data_classification\Soybean_healthy\image (4806).JPG,46
data\data_classification\Soybean_healthy\image (576).JPG,46
data\data_classification\Soybean_healthy\image (2205).JPG,46
data\data_classification\Soybean_healthy\image (2863).JPG,46
data\data_classification\Soybean_healthy\image (1376).JPG,46
data\data_classification\Soybean_healthy\image (924).JPG,46
data\data_classification\Soybean_healthy\image (217).JPG,46
data\data_classification\Soybean_healthy\image (2629).JPG,46
data\data_classification\Soybean_healthy\image (3648).JPG,46
data\data_classification\Soybean_healthy\image (538).JPG,46
data\data_classification\Soybean_healthy\image (3624).JPG,46
data\data_classification\Soybean_healthy\image (644).JPG,46
data\data_classification\Soybean_healthy\image (696).JPG,46
data\data_classification\Soybean_healthy\image (3885).JPG,46
data\data_classification\Soybean_healthy\image (4037).JPG,46
data\data_classification\Soybean_healthy\image (2586).JPG,46
data\data_classification\Soybean_healthy\image (206).JPG,46
data\data_classification\Soybean_healthy\image (3149).JPG,46
data\data_classification\Soybean_healthy\image (3050).JPG,46
data\data_classification\Soybean_healthy\image (2082).JPG,46
data\data_classification\Soybean_healthy\image (2869).JPG,46
data\data_classification\Soybean_healthy\image (823).JPG,46
data\data_classification\Soybean_healthy\image (1147).JPG,46
data\data_classification\Soybean_healthy\image (1965).JPG,46
data\data_classification\Soybean_healthy\image (1614).JPG,46
data\data_classification\Soybean_healthy\image (900).JPG,46
data\data_classification\Soybean_healthy\image (68).JPG,46
data\data_classification\Soybean_healthy\image (3378).JPG,46
data\data_classification\Soybean_healthy\image (4269).JPG,46
data\data_classification\Soybean_healthy\image (4408).JPG,46
data\data_classification\Soybean_healthy\image (694).JPG,46
data\data_classification\Soybean_healthy\image (1240).JPG,46
data\data_classification\Soybean_healthy\image (2431).JPG,46
data\data_classification\Soybean_healthy\image (5086).JPG,46
data\data_classification\Soybean_healthy\image (3386).JPG,46
data\data_classification\Soybean_healthy\image (2057).JPG,46
data\data_classification\Soybean_healthy\image (2318).JPG,46
data\data_classification\Soybean_healthy\image (3525).JPG,46
data\data_classification\Soybean_healthy\image (4294).JPG,46
data\data_classification\Soybean_healthy\image (2089).JPG,46
data\data_classification\Soybean_healthy\image (4308).JPG,46
data\data_classification\Soybean_healthy\image (73).JPG,46
data\data_classification\Soybean_healthy\image (3940).JPG,46
data\data_classification\Soybean_healthy\image (4130).JPG,46
data\data_classification\Soybean_healthy\image (2639).JPG,46
data\data_classification\Soybean_healthy\image (4210).JPG,46
data\data_classification\Soybean_healthy\image (4939).JPG,46
data\data_classification\Soybean_healthy\image (1156).JPG,46
data\data_classification\Soybean_healthy\image (3356).JPG,46
data\data_classification\Soybean_healthy\image (2988).JPG,46
data\data_classification\Soybean_healthy\image (2645).JPG,46
data\data_classification\Soybean_healthy\image (4332).JPG,46
data\data_classification\Soybean_healthy\image (1788).JPG,46
data\data_classification\Soybean_healthy\image (2702).JPG,46
data\data_classification\Soybean_healthy\image (4761).JPG,46
data\data_classification\Soybean_healthy\image (824).JPG,46
data\data_classification\Soybean_healthy\image (1197).JPG,46
data\data_classification\Soybean_healthy\image (981).JPG,46
data\data_classification\Soybean_healthy\image (349).JPG,46
data\data_classification\Soybean_healthy\image (4322).JPG,46
data\data_classification\Soybean_healthy\image (2352).JPG,46
data\data_classification\Soybean_healthy\image (82).JPG,46
data\data_classification\Soybean_healthy\image (4306).JPG,46
data\data_classification\Soybean_healthy\image (4066).JPG,46
data\data_classification\Soybean_healthy\image (3273).JPG,46
data\data_classification\Soybean_healthy\image (3746).JPG,46
data\data_classification\Soybean_healthy\image (2210).JPG,46
data\data_classification\Soybean_healthy\image (3191).JPG,46
data\data_classification\Soybean_healthy\image (2180).JPG,46
data\data_classification\Soybean_healthy\image (3976).JPG,46
data\data_classification\Soybean_healthy\image (3382).JPG,46
data\data_classification\Soybean_healthy\image (192).JPG,46
data\data_classification\Soybean_healthy\image (1113).JPG,46
data\data_classification\Soybean_healthy\image (655).JPG,46
data\data_classification\Soybean_healthy\image (671).JPG,46
data\data_classification\Soybean_healthy\image (2728).JPG,46
data\data_classification\Soybean_healthy\image (4118).JPG,46
data\data_classification\Soybean_healthy\image (4547).JPG,46
data\data_classification\Soybean_healthy\image (505).JPG,46
data\data_classification\Soybean_healthy\image (2534).JPG,46
data\data_classification\Soybean_healthy\image (3839).JPG,46
data\data_classification\Soybean_healthy\image (1033).JPG,46
data\data_classification\Soybean_healthy\image (2572).JPG,46
data\data_classification\Soybean_healthy\image (1117).JPG,46
data\data_classification\Soybean_healthy\image (3194).JPG,46
data\data_classification\Soybean_healthy\image (71).JPG,46
data\data_classification\Soybean_healthy\image (4826).JPG,46
data\data_classification\Soybean_healthy\image (3288).JPG,46
data\data_classification\Soybean_healthy\image (2782).JPG,46
data\data_classification\Soybean_healthy\image (4740).JPG,46
data\data_classification\Soybean_healthy\image (898).JPG,46
data\data_classification\Soybean_healthy\image (3837).JPG,46
data\data_classification\Soybean_healthy\image (469).JPG,46
data\data_classification\Soybean_healthy\image (1870).JPG,46
data\data_classification\Soybean_healthy\image (3993).JPG,46
data\data_classification\Soybean_healthy\image (3843).JPG,46
data\data_classification\Soybean_healthy\image (4631).JPG,46
data\data_classification\Soybean_healthy\image (1506).JPG,46
data\data_classification\Soybean_healthy\image (3225).JPG,46
data\data_classification\Soybean_healthy\image (2221).JPG,46
data\data_classification\Soybean_healthy\image (3734).JPG,46
data\data_classification\Soybean_healthy\image (2603).JPG,46
data\data_classification\Soybean_healthy\image (1552).JPG,46
data\data_classification\Soybean_healthy\image (147).JPG,46
data\data_classification\Soybean_healthy\image (180).JPG,46
data\data_classification\Soybean_healthy\image (2806).JPG,46
data\data_classification\Soybean_healthy\image (2597).JPG,46
data\data_classification\Soybean_healthy\image (1192).JPG,46
data\data_classification\Soybean_healthy\image (4312).JPG,46
data\data_classification\Soybean_healthy\image (1985).JPG,46
data\data_classification\Soybean_healthy\image (3609).JPG,46
data\data_classification\Soybean_healthy\image (3366).JPG,46
data\data_classification\Soybean_healthy\image (4563).JPG,46
data\data_classification\Soybean_healthy\image (4171).JPG,46
data\data_classification\Soybean_healthy\image (201).JPG,46
data\data_classification\Soybean_healthy\image (2831).JPG,46
data\data_classification\Soybean_healthy\image (3820).JPG,46
data\data_classification\Soybean_healthy\image (4564).JPG,46
data\data_classification\Soybean_healthy\image (89).JPG,46
data\data_classification\Soybean_healthy\image (3712).JPG,46
data\data_classification\Soybean_healthy\image (3882).JPG,46
data\data_classification\Soybean_healthy\image (2219).JPG,46
data\data_classification\Soybean_healthy\image (2686).JPG,46
data\data_classification\Soybean_healthy\image (362).JPG,46
data\data_classification\Soybean_healthy\image (4811).JPG,46
data\data_classification\Soybean_healthy\image (4961).JPG,46
data\data_classification\Soybean_healthy\image (3121).JPG,46
data\data_classification\Soybean_healthy\image (2384).JPG,46
data\data_classification\Soybean_healthy\image (3155).JPG,46
data\data_classification\Soybean_healthy\image (313).JPG,46
data\data_classification\Soybean_healthy\image (4881).JPG,46
data\data_classification\Soybean_healthy\image (4100).JPG,46
data\data_classification\Soybean_healthy\image (3132).JPG,46
data\data_classification\Soybean_healthy\image (2042).JPG,46
data\data_classification\Soybean_healthy\image (3757).JPG,46
data\data_classification\Soybean_healthy\image (2579).JPG,46
data\data_classification\Soybean_healthy\image (1235).JPG,46
data\data_classification\Soybean_healthy\image (4541).JPG,46
data\data_classification\Soybean_healthy\image (4291).JPG,46
data\data_classification\Soybean_healthy\image (2709).JPG,46
data\data_classification\Soybean_healthy\image (1992).JPG,46
data\data_classification\Soybean_healthy\image (1549).JPG,46
data\data_classification\Soybean_healthy\image (1594).JPG,46
data\data_classification\Soybean_healthy\image (1829).JPG,46
data\data_classification\Soybean_healthy\image (1039).JPG,46
data\data_classification\Soybean_healthy\image (257).JPG,46
data\data_classification\Soybean_healthy\image (888).JPG,46
data\data_classification\Soybean_healthy\image (4736).JPG,46
data\data_classification\Soybean_healthy\image (1843).JPG,46
data\data_classification\Soybean_healthy\image (493).JPG,46
data\data_classification\Soybean_healthy\image (4097).JPG,46
data\data_classification\Soybean_healthy\image (3894).JPG,46
data\data_classification\Soybean_healthy\image (3859).JPG,46
data\data_classification\Soybean_healthy\image (4381).JPG,46
data\data_classification\Soybean_healthy\image (946).JPG,46
data\data_classification\Soybean_healthy\image (4723).JPG,46
data\data_classification\Soybean_healthy\image (537).JPG,46
data\data_classification\Soybean_healthy\image (4451).JPG,46
data\data_classification\Soybean_healthy\image (857).JPG,46
data\data_classification\Soybean_healthy\image (3769).JPG,46
data\data_classification\Soybean_healthy\image (3733).JPG,46
data\data_classification\Soybean_healthy\image (3358).JPG,46
data\data_classification\Soybean_healthy\image (291).JPG,46
data\data_classification\Soybean_healthy\image (338).JPG,46
data\data_classification\Soybean_healthy\image (566).JPG,46
data\data_classification\Soybean_healthy\image (4782).JPG,46
data\data_classification\Soybean_healthy\image (1383).JPG,46
data\data_classification\Soybean_healthy\image (1979).JPG,46
data\data_classification\Soybean_healthy\image (3794).JPG,46
data\data_classification\Soybean_healthy\image (790).JPG,46
data\data_classification\Soybean_healthy\image (1739).JPG,46
data\data_classification\Soybean_healthy\image (270).JPG,46
data\data_classification\Soybean_healthy\image (3983).JPG,46
data\data_classification\Soybean_healthy\image (3003).JPG,46
data\data_classification\Soybean_healthy\image (4107).JPG,46
data\data_classification\Soybean_healthy\image (862).JPG,46
data\data_classification\Soybean_healthy\image (4393).JPG,46
data\data_classification\Soybean_healthy\image (3524).JPG,46
data\data_classification\Soybean_healthy\image (2081).JPG,46
data\data_classification\Soybean_healthy\image (2428).JPG,46
data\data_classification\Soybean_healthy\image (976).JPG,46
data\data_classification\Soybean_healthy\image (2618).JPG,46
data\data_classification\Squash_Powdery_mildew\image (1603).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1672).JPG,47
data\data_classification\Squash_Powdery_mildew\image (232).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1588).JPG,47
data\data_classification\Squash_Powdery_mildew\image (871).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1737).JPG,47
data\data_classification\Squash_Powdery_mildew\image (704).JPG,47
data\data_classification\Squash_Powdery_mildew\image (371).JPG,47
data\data_classification\Squash_Powdery_mildew\image (337).JPG,47
data\data_classification\Squash_Powdery_mildew\image (267).JPG,47
data\data_classification\Squash_Powdery_mildew\image (369).JPG,47
data\data_classification\Squash_Powdery_mildew\image (123).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1183).JPG,47
data\data_classification\Squash_Powdery_mildew\image (200).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1507).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1248).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1831).JPG,47
data\data_classification\Squash_Powdery_mildew\image (203).JPG,47
data\data_classification\Squash_Powdery_mildew\image (311).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1127).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1623).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1123).JPG,47
data\data_classification\Squash_Powdery_mildew\image (489).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1402).JPG,47
data\data_classification\Squash_Powdery_mildew\image (166).JPG,47
data\data_classification\Squash_Powdery_mildew\image (951).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1379).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1601).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1147).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1363).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1075).JPG,47
data\data_classification\Squash_Powdery_mildew\image (462).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1744).JPG,47
data\data_classification\Squash_Powdery_mildew\image (468).JPG,47
data\data_classification\Squash_Powdery_mildew\image (600).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1629).jpg,47
data\data_classification\Squash_Powdery_mildew\image (254).JPG,47
data\data_classification\Squash_Powdery_mildew\image (99).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1549).JPG,47
data\data_classification\Squash_Powdery_mildew\image (984).JPG,47
data\data_classification\Squash_Powdery_mildew\image (112).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1814).JPG,47
data\data_classification\Squash_Powdery_mildew\image (192).JPG,47
data\data_classification\Squash_Powdery_mildew\image (77).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1435).JPG,47
data\data_classification\Squash_Powdery_mildew\image (585).JPG,47
data\data_classification\Squash_Powdery_mildew\image (550).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1679).JPG,47
data\data_classification\Squash_Powdery_mildew\image (274).JPG,47
data\data_classification\Squash_Powdery_mildew\image (25).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1273).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1160).JPG,47
data\data_classification\Squash_Powdery_mildew\image (809).JPG,47
data\data_classification\Squash_Powdery_mildew\image (255).JPG,47
data\data_classification\Squash_Powdery_mildew\image (549).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1575).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1193).JPG,47
data\data_classification\Squash_Powdery_mildew\image (120).JPG,47
data\data_classification\Squash_Powdery_mildew\image (359).jpg,47
data\data_classification\Squash_Powdery_mildew\image (49).JPG,47
data\data_classification\Squash_Powdery_mildew\image (374).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1747).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1102).JPG,47
data\data_classification\Squash_Powdery_mildew\image (465).JPG,47
data\data_classification\Squash_Powdery_mildew\image (131).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1457).JPG,47
data\data_classification\Squash_Powdery_mildew\image (244).JPG,47
data\data_classification\Squash_Powdery_mildew\image (571).JPG,47
data\data_classification\Squash_Powdery_mildew\image (496).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1481).JPG,47
data\data_classification\Squash_Powdery_mildew\image (162).JPG,47
data\data_classification\Squash_Powdery_mildew\image (179).JPG,47
data\data_classification\Squash_Powdery_mildew\image (345).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1441).JPG,47
data\data_classification\Squash_Powdery_mildew\image (196).JPG,47
data\data_classification\Squash_Powdery_mildew\image (802).JPG,47
data\data_classification\Squash_Powdery_mildew\image (763).JPG,47
data\data_classification\Squash_Powdery_mildew\image (560).JPG,47
data\data_classification\Squash_Powdery_mildew\image (351).JPG,47
data\data_classification\Squash_Powdery_mildew\image (940).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1485).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1554).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1540).JPG,47
data\data_classification\Squash_Powdery_mildew\image (78).JPG,47
data\data_classification\Squash_Powdery_mildew\image (518).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1024).JPG,47
data\data_classification\Squash_Powdery_mildew\image (324).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1467).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1066).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1340).JPG,47
data\data_classification\Squash_Powdery_mildew\image (1812).JPG,47
data\data_classification\Squash_Powdery_mildew\image (631).JPG,47
data\data_classification\Squash_Powdery_mildew\image (730).JPG,47
data\data_classification\Strawberry_healthy\image (280).JPG,48
data\data_classification\Strawberry_healthy\image (385).JPG,48
data\data_classification\Strawberry_healthy\image (264).JPG,48
data\data_classification\Strawberry_healthy\image (113).JPG,48
data\data_classification\Strawberry_healthy\image (17).JPG,48
data\data_classification\Strawberry_healthy\image (16).JPG,48
data\data_classification\Strawberry_healthy\image (381).JPG,48
data\data_classification\Strawberry_healthy\image (231).JPG,48
data\data_classification\Strawberry_healthy\image (43).JPG,48
data\data_classification\Strawberry_healthy\image (98).JPG,48
data\data_classification\Strawberry_healthy\image (36).JPG,48
data\data_classification\Strawberry_healthy\image (328).JPG,48
data\data_classification\Strawberry_healthy\image (151).JPG,48
data\data_classification\Strawberry_healthy\image (408).JPG,48
data\data_classification\Strawberry_healthy\image (355).JPG,48
data\data_classification\Strawberry_healthy\image (357).JPG,48
data\data_classification\Strawberry_healthy\image (108).JPG,48
data\data_classification\Strawberry_healthy\image (179).JPG,48
data\data_classification\Strawberry_healthy\image (344).JPG,48
data\data_classification\Strawberry_healthy\image (206).JPG,48
data\data_classification\Strawberry_healthy\image (285).JPG,48
data\data_classification\Strawberry_healthy\image (371).JPG,48
data\data_classification\Strawberry_healthy\image (256).JPG,48
data\data_classification\Strawberry_leaf_scorch\image (158).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (675).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (1029).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (200).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (537).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (499).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (29).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (597).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (1016).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (932).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (775).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (681).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (832).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (280).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (100).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (795).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (428).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (1026).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (907).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (844).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (840).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (1045).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (712).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (908).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (802).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (910).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (722).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (909).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (138).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (535).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (912).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (1068).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (259).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (569).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (169).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (228).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (885).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (113).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (393).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (354).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (948).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (498).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (781).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (9).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (112).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (1003).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (1034).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (406).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (575).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (219).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (170).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (108).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (1048).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (706).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (978).JPG,49
data\data_classification\Strawberry_leaf_scorch\image (300).JPG,49
data\data_classification\Tomato_bacterial_spot\image (1697).JPG,50
data\data_classification\Tomato_bacterial_spot\image (176).JPG,50
data\data_classification\Tomato_bacterial_spot\image (1738).JPG,50
data\data_classification\Tomato_bacterial_spot\image (792).JPG,50
data\data_classification\Tomato_bacterial_spot\image (690).JPG,50
